FID,the_geom,code,timestamp,air_pressure,air_temperature,relative_humidity,precipitation,wind_speed,wind_direction,qc_flags
aws_10min.fid--18bb3085_18f8bd049eb_-5287,POINT (4.358 50.797),6447,2024-05-01T18:20:00,989.6,22.42,69.53,0,,4.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5286,POINT (4.358 50.797),6447,2024-05-01T18:30:00,989.48,22.43,69.5,0,,5.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5285,POINT (4.358 50.797),6447,2024-05-01T18:40:00,989.44,22.29,70.62,0,,1.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5284,POINT (4.358 50.797),6447,2024-05-01T18:50:00,989.47,22.13,71.89,0,,1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5283,POINT (4.358 50.797),6447,2024-05-01T19:00:00,989.48,22.03,73.03,0,,1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5282,POINT (4.358 50.797),6447,2024-05-01T19:10:00,989.48,21.95,73.86,0,,1.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5281,POINT (4.358 50.797),6447,2024-05-01T19:20:00,989.48,21.77,75.13,0,,356.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5280,POINT (4.358 50.797),6447,2024-05-01T19:30:00,989.36,21.71,75.82,0,,356.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527f,POINT (4.358 50.797),6447,2024-05-01T19:40:00,989.26,21.55,76.8,0,,353.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527e,POINT (4.358 50.797),6447,2024-05-01T19:50:00,989.34,21.34,78.12,0,,354.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527d,POINT (4.358 50.797),6447,2024-05-01T20:00:00,989.24,21.17,79.24,0,,1.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527c,POINT (4.358 50.797),6447,2024-05-01T20:10:00,989.22,20.89,80.66,0,,3.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527b,POINT (4.358 50.797),6447,2024-05-01T20:20:00,989.04,20.65,81.83,0,,9.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-527a,POINT (4.358 50.797),6447,2024-05-01T20:30:00,989.1,20.32,83.01,0,,23.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5279,POINT (4.358 50.797),6447,2024-05-01T20:40:00,989,20.17,83.53,0,,29.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5278,POINT (4.358 50.797),6447,2024-05-01T20:50:00,988.88,19.9,83.52,0,,48.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5277,POINT (4.358 50.797),6447,2024-05-01T21:00:00,988.76,19.75,82.47,0,,44.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5276,POINT (4.358 50.797),6447,2024-05-01T21:10:00,988.64,19.88,79.58,0,,46,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5275,POINT (4.358 50.797),6447,2024-05-01T21:20:00,988.64,19.97,76.62,0,,45.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5274,POINT (4.358 50.797),6447,2024-05-01T21:30:00,988.52,19.8,75.44,0,,35.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5273,POINT (4.358 50.797),6447,2024-05-01T21:40:00,988.4,19.77,74.02,0,,39.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5272,POINT (4.358 50.797),6447,2024-05-01T21:50:00,988.4,19.68,72.94,0,,42.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5271,POINT (4.358 50.797),6447,2024-05-01T22:00:00,988.4,19.48,73.05,0,,46.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5270,POINT (4.358 50.797),6447,2024-05-01T22:10:00,988.28,19.32,73.39,0,,49.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526f,POINT (4.358 50.797),6447,2024-05-01T22:20:00,988.16,19.11,74.02,0,,50.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526e,POINT (4.358 50.797),6447,2024-05-01T22:30:00,988.15,18.8,75.38,0,,52.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526d,POINT (4.358 50.797),6447,2024-05-01T22:40:00,988.04,18.15,78.22,0,,67.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526c,POINT (4.358 50.797),6447,2024-05-01T22:50:00,987.92,18.02,79.45,0,,58.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526b,POINT (4.358 50.797),6447,2024-05-01T23:00:00,987.8,17.58,81.01,0,,65.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-526a,POINT (4.358 50.797),6447,2024-05-01T23:10:00,987.8,17.28,81.93,0,,61.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5269,POINT (4.358 50.797),6447,2024-05-01T23:20:00,987.68,16.99,83.32,0,,54.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5268,POINT (4.358 50.797),6447,2024-05-01T23:30:00,987.56,16.62,84.74,0,,73.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5267,POINT (4.358 50.797),6447,2024-05-01T23:40:00,987.55,16.29,87.3,0,,85.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5266,POINT (4.358 50.797),6447,2024-05-01T23:50:00,987.44,16.2,87.34,0,,81.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5265,POINT (4.358 50.797),6447,2024-05-02T00:00:00,987.32,16.08,85.38,0,,87,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5264,POINT (4.358 50.797),6447,2024-05-02T00:10:00,987.32,16.07,83.49,0,,84.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5263,POINT (4.358 50.797),6447,2024-05-02T00:20:00,987.32,16.21,81.56,0,,89.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5262,POINT (4.358 50.797),6447,2024-05-02T00:30:00,987.32,16.11,81.17,0,,91.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5261,POINT (4.358 50.797),6447,2024-05-02T00:40:00,987.26,15.88,81.41,0,,89.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5260,POINT (4.358 50.797),6447,2024-05-02T00:50:00,987.3,15.72,81.28,0,,94.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525f,POINT (4.358 50.797),6447,2024-05-02T01:00:00,987.32,15.41,82.83,0,,101.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525e,POINT (4.358 50.797),6447,2024-05-02T01:10:00,987.44,15.66,82.1,0,,115.2,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525d,POINT (4.358 50.797),6447,2024-05-02T01:20:00,987.44,15.3,82.66,0,,119.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525c,POINT (4.358 50.797),6447,2024-05-02T01:30:00,987.44,15.38,82.08,0,,124.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525b,POINT (4.358 50.797),6447,2024-05-02T01:40:00,987.33,15.16,82.22,0,,127.3,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-525a,POINT (4.358 50.797),6447,2024-05-02T01:50:00,987.32,15.01,83.56,0,,138.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5259,POINT (4.358 50.797),6447,2024-05-02T02:00:00,987.32,14.67,84.48,0,,142.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5258,POINT (4.358 50.797),6447,2024-05-02T02:10:00,987.32,14.49,84.66,0,,126.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5257,POINT (4.358 50.797),6447,2024-05-02T02:20:00,987.3,14.42,86.28,0,,132.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5256,POINT (4.358 50.797),6447,2024-05-02T02:30:00,987.08,15.42,82.52,0,,225.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5255,POINT (4.358 50.797),6447,2024-05-02T02:40:00,987.2,15.35,81.94,0,,224.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5254,POINT (4.358 50.797),6447,2024-05-02T02:50:00,987.2,15.12,83.78,0,,232.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5253,POINT (4.358 50.797),6447,2024-05-02T03:00:00,987.16,14.99,86.84,0,,236.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5252,POINT (4.358 50.797),6447,2024-05-02T03:10:00,987.2,14.85,89.27,0,,240.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5251,POINT (4.358 50.797),6447,2024-05-02T03:20:00,986.96,14.54,91.36,0,,255.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5250,POINT (4.358 50.797),6447,2024-05-02T03:30:00,986.88,14.35,92.94,0,,266.4,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524f,POINT (4.358 50.797),6447,2024-05-02T03:40:00,986.96,14.13,93.79,0,,269.7,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524e,POINT (4.358 50.797),6447,2024-05-02T03:50:00,986.96,13.91,94.75,0,,257.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524d,POINT (4.358 50.797),6447,2024-05-02T04:00:00,987.01,13.81,96.19,0,,261.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524c,POINT (4.358 50.797),6447,2024-05-02T04:10:00,986.98,13.71,97.25,0,,265.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524b,POINT (4.358 50.797),6447,2024-05-02T04:20:00,986.96,13.64,97.74,0,,261.1,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-524a,POINT (4.358 50.797),6447,2024-05-02T04:30:00,986.96,13.59,98.34,0,,285.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5249,POINT (4.358 50.797),6447,2024-05-02T04:40:00,986.96,13.28,98.05,0,,235.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5248,POINT (4.358 50.797),6447,2024-05-02T04:50:00,986.96,13.26,98.76,0,,230.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5247,POINT (4.358 50.797),6447,2024-05-02T05:00:00,987.08,13.26,99.22,0,,221.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5246,POINT (4.358 50.797),6447,2024-05-02T05:10:00,987.08,13.34,99.39,0,,229.9,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5245,POINT (4.358 50.797),6447,2024-05-02T05:20:00,987.2,13.42,99.08,0,,226,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5244,POINT (4.358 50.797),6447,2024-05-02T05:30:00,987.2,13.42,98.93,0,,231,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5243,POINT (4.358 50.797),6447,2024-05-02T05:40:00,987.2,13.41,98.88,0,,242.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5242,POINT (4.358 50.797),6447,2024-05-02T05:50:00,987.2,13.44,98.85,0,,242.5,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5241,POINT (4.358 50.797),6447,2024-05-02T06:00:00,987.2,13.56,98.69,0,,262.6,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
aws_10min.fid--18bb3085_18f8bd049eb_-5240,POINT (4.358 50.797),6447,2024-05-02T06:10:00,987.32,13.69,98.46,0,,260.8,"{""validated"": {""air_pressure"":false,""air_temperature"":false,""relative_humidity"":false,""precipitation"":false,""wind_speed"":false}}"
